c FILE: m500-50-2.dat
e 3 36
e 3 38
e 3 39
e 3 41
e 3 43
e 3 44
e 3 46
e 3 49
e 3 51
e 3 52
e 3 53
e 3 54
e 3 55
e 3 56
e 3 62
e 3 63
e 3 67
e 3 68
e 3 69
e 3 72
e 3 74
e 3 76
e 3 77
e 3 79
e 3 84
e 3 85
e 3 88
e 3 90
e 3 91
e 3 92
e 3 93
e 3 94
e 3 98
e 3 99
e 3 100
e 3 103
e 3 104
e 3 105
e 3 106
e 3 107
e 3 111
e 3 116
e 3 120
e 3 121
e 3 122
e 3 124
e 3 125
e 3 127
e 3 129
e 3 131
e 3 132
e 3 133
e 3 134
e 3 137
e 3 138
e 3 139
e 3 140
e 3 142
e 3 143
e 3 144
e 3 145
e 3 147
e 3 148
e 3 151
e 3 152
e 3 154
e 3 155
e 3 156
e 3 157
e 3 158
e 3 159
e 3 161
e 3 162
e 3 163
e 3 164
e 3 166
e 3 168
e 3 169
e 3 170
e 3 171
e 3 173
e 3 174
e 3 175
e 3 176
e 3 177
e 3 178
e 3 179
e 3 180
e 3 181
e 3 184
e 3 186
e 3 187
e 3 188
e 3 189
e 3 191
e 3 196
e 3 199
e 3 202
e 3 209
e 3 212
e 3 215
e 3 216
e 3 217
e 3 218
e 3 219
e 3 223
e 3 224
e 3 226
e 3 227
e 3 230
e 3 232
e 3 234
e 3 235
e 3 237
e 3 244
e 3 245
e 3 247
e 3 248
e 3 250
e 3 251
e 3 252
e 3 254
e 3 257
e 3 260
e 3 261
e 3 263
e 3 265
e 3 266
e 3 267
e 3 268
e 3 269
e 3 271
e 3 272
e 3 276
e 3 277
e 3 280
e 3 287
e 3 289
e 3 290
e 3 291
e 3 296
e 3 299
e 3 301
e 3 302
e 3 303
e 3 304
e 3 309
e 3 310
e 3 312
e 3 316
e 3 318
e 3 319
e 3 323
e 3 324
e 3 325
e 3 329
e 3 331
e 3 332
e 3 334
e 3 335
e 3 336
e 3 344
e 3 350
e 3 351
e 3 357
e 3 361
e 3 363
e 3 364
e 3 369
e 3 370
e 3 371
e 3 372
e 3 373
e 3 374
e 3 380
e 3 384
e 3 388
e 3 390
e 3 391
e 3 392
e 3 393
e 3 394
e 3 395
e 3 398
e 3 400
e 3 402
e 3 403
e 3 404
e 3 406
e 3 407
e 3 409
e 3 410
e 3 411
e 3 413
e 3 414
e 3 416
e 3 417
e 3 419
e 3 422
e 3 423
e 3 424
e 3 425
e 3 427
e 3 430
e 3 432
e 3 435
e 3 436
e 3 439
e 3 441
e 3 442
e 3 443
e 3 444
e 3 446
e 3 450
e 3 452
e 3 453
e 3 455
e 3 456
e 3 460
e 3 462
e 3 463
e 3 466
e 3 468
e 3 469
e 3 471
e 3 473
e 3 474
e 3 476
e 3 479
e 3 481
e 3 482
e 3 483
e 3 484
e 3 485
e 3 487
e 3 489
e 3 491
e 3 493
e 3 494
e 3 496
e 4 7
e 4 10
e 4 12
e 4 15
e 4 26
e 4 27
e 4 29
e 4 36
e 4 40
e 4 42
e 4 47
e 4 49
e 4 50
e 4 52
e 4 55
e 4 57
e 4 58
e 4 62
e 4 63
e 4 64
e 4 69
e 4 70
e 4 74
e 4 76
e 4 82
e 4 83
e 4 84
e 4 85
e 4 88
e 4 89
e 4 91
e 4 93
e 4 98
e 4 99
e 4 101
e 4 103
e 4 104
e 4 105
e 4 106
e 4 110
e 4 111
e 4 112
e 4 119
e 4 121
e 4 123
e 4 126
e 4 127
e 4 133
e 4 135
e 4 137
e 4 138
e 4 139
e 4 142
e 4 144
e 4 145
e 4 147
e 4 148
e 4 152
e 4 153
e 4 156
e 4 159
e 4 160
e 4 161
e 4 166
e 4 172
e 4 174
e 4 177
e 4 178
e 4 181
e 4 183
e 4 184
e 4 188
e 4 189
e 4 193
e 4 195
e 4 196
e 4 200
e 4 201
e 4 204
e 4 207
e 4 208
e 4 209
e 4 211
e 4 217
e 4 220
e 4 221
e 4 224
e 4 228
e 4 229
e 4 230
e 4 231
e 4 234
e 4 235
e 4 237
e 4 238
e 4 240
e 4 241
e 4 244
e 4 245
e 4 246
e 4 248
e 4 249
e 4 251
e 4 253
e 4 255
e 4 258
e 4 259
e 4 260
e 4 261
e 4 264
e 4 265
e 4 267
e 4 269
e 4 272
e 4 274
e 4 276
e 4 282
e 4 284
e 4 285
e 4 286
e 4 290
e 4 293
e 4 294
e 4 297
e 4 299
e 4 301
e 4 305
e 4 310
e 4 312
e 4 315
e 4 316
e 4 317
e 4 319
e 4 320
e 4 321
e 4 322
e 4 325
e 4 326
e 4 328
e 4 329
e 4 333
e 4 336
e 4 337
e 4 339
e 4 341
e 4 343
e 4 345
e 4 346
e 4 349
e 4 350
e 4 354
e 4 357
e 4 358
e 4 360
e 4 362
e 4 364
e 4 369
e 4 371
e 4 374
e 4 376
e 4 379
e 4 380
e 4 381
e 4 384
e 4 385
e 4 388
e 4 389
e 4 390
e 4 394
e 4 398
e 4 400
e 4 401
e 4 402
e 4 404
e 4 405
e 4 407
e 4 408
e 4 409
e 4 411
e 4 412
e 4 413
e 4 416
e 4 418
e 4 420
e 4 425
e 4 426
e 4 429
e 4 430
e 4 431
e 4 432
e 4 433
e 4 434
e 4 438
e 4 439
e 4 440
e 4 441
e 4 442
e 4 443
e 4 445
e 4 446
e 4 447
e 4 448
e 4 452
e 4 453
e 4 454
e 4 456
e 4 457
e 4 459
e 4 460
e 4 462
e 4 463
e 4 467
e 4 472
e 4 473
e 4 475
e 4 476
e 4 477
e 4 481
e 4 482
e 4 483
e 4 486
e 4 488
e 4 489
e 4 490
e 4 492
e 4 493
e 4 494
e 5 7
e 5 8
e 5 10
e 5 12
e 5 13
e 5 16
e 5 17
e 5 19
e 5 20
e 5 25
e 5 26
e 5 29
e 5 30
e 5 32
e 5 33
e 5 38
e 5 41
e 5 44
e 5 46
e 5 53
e 5 55
e 5 56
e 5 59
e 5 64
e 5 65
e 5 68
e 5 71
e 5 72
e 5 73
e 5 75
e 5 76
e 5 78
e 5 79
e 5 80
e 5 81
e 5 82
e 5 84
e 5 87
e 5 88
e 5 96
e 5 99
e 5 101
e 5 103
e 5 106
e 5 108
e 5 113
e 5 114
e 5 117
e 5 118
e 5 119
e 5 123
e 5 125
e 5 126
e 5 127
e 5 128
e 5 129
e 5 130
e 5 132
e 5 134
e 5 136
e 5 137
e 5 138
e 5 139
e 5 140
e 5 143
e 5 144
e 5 145
e 5 147
e 5 148
e 5 149
e 5 151
e 5 152
e 5 153
e 5 155
e 5 156
e 5 161
e 5 162
e 5 168
e 5 171
e 5 172
e 5 176
e 5 177
e 5 178
e 5 179
e 5 182
e 5 184
e 5 186
e 5 187
e 5 188
e 5 194
e 5 195
e 5 196
e 5 198
e 5 199
e 5 205
e 5 207
e 5 210
e 5 212
e 5 213
e 5 214
e 5 215
e 5 217
e 5 219
e 5 220
e 5 224
e 5 225
e 5 227
e 5 232
e 5 239
e 5 241
e 5 242
e 5 246
e 5 249
e 5 250
e 5 251
e 5 254
e 5 255
e 5 257
e 5 258
e 5 259
e 5 261
e 5 262
e 5 266
e 5 267
e 5 268
e 5 270
e 5 272
e 5 274
e 5 277
e 5 278
e 5 279
e 5 280
e 5 282
e 5 283
e 5 284
e 5 290
e 5 291
e 5 292
e 5 293
e 5 298
e 5 299
e 5 301
e 5 303
e 5 306
e 5 307
e 5 308
e 5 311
e 5 314
e 5 315
e 5 317
e 5 319
e 5 322
e 5 325
e 5 330
e 5 331
e 5 336
e 5 337
e 5 338
e 5 342
e 5 345
e 5 346
e 5 348
e 5 349
e 5 351
e 5 354
e 5 355
e 5 357
e 5 358
e 5 360
e 5 361
e 5 362
e 5 363
e 5 366
e 5 367
e 5 369
e 5 370
e 5 371
e 5 372
e 5 374
e 5 375
e 5 378
e 5 388
e 5 389
e 5 391
e 5 392
e 5 393
e 5 394
e 5 396
e 5 397
e 5 398
e 5 401
e 5 405
e 5 408
e 5 410
e 5 414
e 5 419
e 5 422
e 5 423
e 5 427
e 5 428
e 5 429
e 5 431
e 5 432
e 5 436
e 5 438
e 5 440
e 5 441
e 5 442
e 5 444
e 5 447
e 5 448
e 5 452
e 5 453
e 5 454
e 5 455
e 5 458
e 5 465
e 5 467
e 5 468
e 5 471
e 5 472
e 5 473
e 5 474
e 5 478
e 5 481
e 5 482
e 5 486
e 5 493
e 5 494
e 5 500
e 6 10
e 6 11
e 6 12
e 6 13
e 6 15
e 6 18
e 6 21
e 6 22
e 6 24
e 6 26
e 6 27
e 6 29
e 6 33
e 6 35
e 6 37
e 6 38
e 6 40
e 6 41
e 6 42
e 6 44
e 6 45
e 6 47
e 6 48
e 6 49
e 6 50
e 6 52
e 6 57
e 6 61
e 6 63
e 6 64
e 6 67
e 6 69
e 6 70
e 6 73
e 6 76
e 6 77
e 6 79
e 6 80
e 6 84
e 6 88
e 6 93
e 6 95
e 6 98
e 6 100
e 6 101
e 6 104
e 6 105
e 6 106
e 6 107
e 6 109
e 6 110
e 6 116
e 6 120
e 6 121
e 6 123
e 6 124
e 6 125
e 6 126
e 6 128
e 6 130
e 6 132
e 6 137
e 6 138
e 6 139
e 6 140
e 6 142
e 6 144
e 6 145
e 6 146
e 6 148
e 6 150
e 6 151
e 6 154
e 6 156
e 6 158
e 6 159
e 6 161
e 6 162
e 6 163
e 6 164
e 6 165
e 6 168
e 6 170
e 6 173
e 6 176
e 6 181
e 6 184
e 6 186
e 6 187
e 6 188
e 6 189
e 6 190
e 6 192
e 6 193
e 6 197
e 6 198
e 6 202
e 6 203
e 6 206
e 6 207
e 6 209
e 6 210
e 6 211
e 6 213
e 6 215
e 6 216
e 6 217
e 6 218
e 6 220
e 6 221
e 6 224
e 6 225
e 6 226
e 6 230
e 6 234
e 6 235
e 6 238
e 6 242
e 6 243
e 6 244
e 6 245
e 6 246
e 6 248
e 6 249
e 6 250
e 6 251
e 6 252
e 6 259
e 6 260
e 6 261
e 6 263
e 6 265
e 6 266
e 6 269
e 6 271
e 6 272
e 6 274
e 6 276
e 6 277
e 6 278
e 6 279
e 6 282
e 6 284
e 6 285
e 6 288
e 6 289
e 6 290
e 6 294
e 6 295
e 6 296
e 6 298
e 6 299
e 6 300
e 6 302
e 6 303
e 6 304
e 6 305
e 6 307
e 6 309
e 6 310
e 6 311
e 6 312
e 6 315
e 6 317
e 6 318
e 6 319
e 6 321
e 6 325
e 6 326
e 6 328
e 6 330
e 6 332
e 6 333
e 6 334
e 6 338
e 6 340
e 6 342
e 6 343
e 6 344
e 6 345
e 6 347
e 6 348
e 6 350
e 6 351
e 6 354
e 6 355
e 6 361
e 6 362
e 6 363
e 6 364
e 6 368
e 6 369
e 6 370
e 6 371
e 6 372
e 6 374
e 6 375
e 6 377
e 6 378
e 6 381
e 6 385
e 6 387
e 6 391
e 6 392
e 6 393
e 6 394
e 6 396
e 6 397
e 6 398
e 6 399
e 6 403
e 6 407
e 6 410
e 6 412
e 6 414
e 6 417
e 6 418
e 6 421
e 6 425
e 6 426
e 6 427
e 6 428
e 6 429
e 6 430
e 6 433
e 6 436
e 6 438
e 6 439
e 6 440
e 6 441
e 6 443
e 6 444
e 6 445
e 6 447
e 6 452
e 6 458
e 6 462
e 6 464
e 6 466
e 6 473
e 6 475
e 6 476
e 6 478
e 6 479
e 6 480
e 6 483
e 6 484
e 6 485
e 6 486
e 6 492
e 6 493
e 6 494
e 6 495
e 6 497
e 6 498
e 6 500
e 7 9
e 7 11
e 7 15
e 7 19
e 7 20
e 7 24
e 7 26
e 7 28
e 7 30
e 7 31
e 7 32
e 7 33
e 7 35
e 7 36
e 7 39
e 7 40
e 7 41
e 7 43
e 7 44
e 7 45
e 7 47
e 7 49
e 7 51
e 7 54
e 7 55
e 7 59
e 7 62
e 7 63
e 7 65
e 7 67
e 7 69
e 7 70
e 7 71
e 7 73
e 7 77
e 7 78
e 7 83
e 7 85
e 7 87
e 7 89
e 7 93
e 7 94
e 7 96
e 7 97
e 7 100
e 7 101
e 7 102
e 7 109
e 7 110
e 7 113
e 7 114
e 7 117
e 7 120
e 7 121
e 7 122
e 7 124
e 7 125
e 7 126
e 7 127
e 7 130
e 7 132
e 7 133
e 7 134
e 7 135
e 7 138
e 7 140
e 7 142
e 7 144
e 7 146
e 7 147
e 7 152
e 7 153
e 7 155
e 7 157
e 7 160
e 7 162
e 7 163
e 7 165
e 7 168
e 7 169
e 7 171
e 7 172
e 7 173
e 7 175
e 7 176
e 7 177
e 7 178
e 7 180
e 7 182
e 7 185
e 7 186
e 7 187
e 7 193
e 7 194
e 7 195
e 7 196
e 7 203
e 7 205
e 7 206
e 7 210
e 7 211
e 7 213
e 7 215
e 7 217
e 7 224
e 7 225
e 7 229
e 7 232
e 7 236
e 7 237
e 7 238
e 7 240
e 7 245
e 7 246
e 7 247
e 7 249
e 7 250
e 7 255
e 7 259
e 7 261
e 7 262
e 7 263
e 7 264
e 7 265
e 7 267
e 7 270
e 7 272
e 7 273
e 7 278
e 7 282
e 7 285
e 7 289
e 7 290
e 7 291
e 7 294
e 7 295
e 7 296
e 7 299
e 7 300
e 7 303
e 7 304
e 7 305
e 7 306
e 7 307
e 7 308
e 7 311
e 7 313
e 7 314
e 7 316
e 7 317
e 7 318
e 7 320
e 7 321
e 7 324
e 7 325
e 7 326
e 7 328
e 7 329
e 7 330
e 7 332
e 7 336
e 7 337
e 7 338
e 7 339
e 7 342
e 7 345
e 7 347
e 7 353
e 7 354
e 7 355
e 7 356
e 7 357
e 7 358
e 7 359
e 7 360
e 7 361
e 7 365
e 7 370
e 7 373
e 7 374
e 7 375
e 7 376
e 7 377
e 7 378
e 7 384
e 7 386
e 7 387
e 7 390
e 7 392
e 7 393
e 7 394
e 7 395
e 7 397
e 7 399
e 7 402
e 7 403
e 7 404
e 7 407
e 7 410
e 7 411
e 7 412
e 7 413
e 7 414
e 7 418
e 7 424
e 7 426
e 7 427
e 7 428
e 7 430
e 7 433
e 7 434
e 7 435
e 7 438
e 7 439
e 7 440
e 7 442
e 7 443
e 7 444
e 7 445
e 7 446
e 7 448
e 7 450
e 7 452
e 7 454
e 7 456
e 7 457
e 7 458
e 7 459
e 7 461
e 7 462
e 7 463
e 7 464
e 7 467
e 7 470
e 7 471
e 7 472
e 7 473
e 7 475
e 7 479
e 7 481
e 7 482
e 7 486
e 7 487
e 7 488
e 7 489
e 7 493
e 7 494
e 7 498
e 8 9
e 8 10
e 8 12
e 8 13
e 8 14
e 8 15
e 8 16
e 8 20
e 8 21
e 8 22
e 8 23
e 8 24
e 8 25
e 8 26
e 8 29
e 8 30
e 8 32
e 8 37
e 8 38
e 8 39
e 8 40
e 8 42
e 8 43
e 8 44
e 8 51
e 8 53
e 8 54
e 8 55
e 8 56
e 8 58
e 8 59
e 8 62
e 8 64
e 8 68
e 8 70
e 8 71
e 8 74
e 8 76
e 8 77
e 8 78
e 8 80
e 8 82
e 8 86
e 8 88
e 8 93
e 8 94
e 8 95
e 8 98
e 8 103
e 8 108
e 8 109
e 8 113
e 8 114
e 8 118
e 8 119
e 8 120
e 8 122
e 8 125
e 8 126
e 8 128
e 8 129
e 8 132
e 8 134
e 8 136
e 8 138
e 8 141
e 8 142
e 8 143
e 8 144
e 8 145
e 8 148
e 8 149
e 8 151
e 8 153
e 8 156
e 8 157
e 8 158
e 8 159
e 8 162
e 8 168
e 8 169
e 8 170
e 8 171
e 8 173
e 8 174
e 8 175
e 8 176
e 8 177
e 8 179
e 8 180
e 8 183
e 8 185
e 8 187
e 8 190
e 8 193
e 8 195
e 8 198
e 8 199
e 8 202
e 8 204
e 8 205
e 8 206
e 8 210
e 8 211
e 8 212
e 8 214
e 8 216
e 8 220
e 8 221
e 8 222
e 8 224
e 8 225
e 8 228
e 8 230
e 8 231
e 8 232
e 8 233
e 8 234
e 8 240
e 8 244
e 8 246
e 8 251
e 8 253
e 8 257
e 8 258
e 8 259
e 8 260
e 8 261
e 8 262
e 8 263
e 8 264
e 8 271
e 8 272
e 8 273
e 8 275
e 8 278
e 8 280
e 8 281
e 8 283
e 8 288
e 8 290
e 8 297
e 8 301
e 8 307
e 8 311
e 8 313
e 8 314
e 8 318
e 8 319
e 8 322
e 8 324
e 8 326
e 8 329
e 8 332
e 8 333
e 8 335
e 8 338
e 8 342
e 8 343
e 8 345
e 8 346
e 8 352
e 8 353
e 8 355
e 8 356
e 8 357
e 8 358
e 8 361
e 8 363
e 8 366
e 8 367
e 8 370
e 8 371
e 8 375
e 8 377
e 8 378
e 8 379
e 8 381
e 8 385
e 8 386
e 8 387
e 8 389
e 8 390
e 8 395
e 8 397
e 8 403
e 8 404
e 8 409
e 8 411
e 8 414
e 8 415
e 8 416
e 8 420
e 8 421
e 8 422
e 8 423
e 8 424
e 8 427
e 8 428
e 8 429
e 8 432
e 8 434
e 8 437
e 8 438
e 8 439
e 8 440
e 8 442
e 8 443
e 8 446
e 8 447
e 8 450
e 8 456
e 8 458
e 8 459
e 8 461
e 8 462
e 8 463
e 8 464
e 8 467
e 8 468
e 8 469
e 8 470
e 8 472
e 8 473
e 8 475
e 8 478
e 8 479
e 8 481
e 8 483
e 8 484
e 8 485
e 8 487
e 8 494
e 8 497
e 9 10
e 9 13
e 9 14
e 9 20
e 9 23
e 9 24
e 9 25
e 9 26
e 9 29
e 9 35
e 9 36
e 9 37
e 9 38
e 9 39
e 9 42
e 9 44
e 9 48
e 9 51
e 9 52
e 9 54
e 9 58
e 9 60
e 9 66
e 9 69
e 9 70
e 9 71
e 9 72
e 9 73
e 9 79
e 9 80
e 9 81
e 9 83
e 9 84
e 9 87
e 9 88
e 9 91
e 9 93
e 9 96
e 9 99
e 9 102
e 9 104
e 9 105
e 9 106
e 9 107
e 9 109
e 9 110
e 9 111
e 9 112
e 9 114
e 9 115
e 9 116
e 9 117
e 9 118
e 9 119
e 9 124
e 9 125
e 9 129
e 9 130
e 9 131
e 9 132
e 9 135
e 9 136
e 9 138
e 9 142
e 9 143
e 9 145
e 9 146
e 9 147
e 9 151
e 9 153
e 9 154
e 9 155
e 9 158
e 9 159
e 9 160
e 9 161
e 9 164
e 9 170
e 9 171
e 9 174
e 9 178
e 9 179
e 9 180
e 9 181
e 9 183
e 9 185
e 9 187
e 9 189
e 9 191
e 9 192
e 9 194
e 9 200
e 9 204
e 9 205
e 9 206
e 9 208
e 9 210
e 9 211
e 9 212
e 9 213
e 9 214
e 9 218
e 9 219
e 9 221
e 9 222
e 9 223
e 9 225
e 9 226
e 9 228
e 9 229
e 9 231
e 9 234
e 9 235
e 9 236
e 9 239
e 9 241
e 9 243
e 9 244
e 9 248
e 9 250
e 9 252
e 9 253
e 9 254
e 9 259
e 9 260
e 9 261
e 9 262
e 9 267
e 9 268
e 9 269
e 9 271
e 9 274
e 9 278
e 9 280
e 9 283
e 9 286
e 9 289
e 9 290
e 9 291
e 9 295
e 9 300
e 9 303
e 9 304
e 9 308
e 9 310
e 9 311
e 9 312
e 9 313
e 9 314
e 9 315
e 9 316
e 9 317
e 9 318
e 9 319
e 9 321
e 9 322
e 9 323
e 9 325
e 9 329
e 9 330
e 9 334
e 9 335
e 9 337
e 9 339
e 9 340
e 9 341
e 9 342
e 9 343
e 9 345
e 9 348
e 9 351
e 9 355
e 9 358
e 9 359
e 9 360
e 9 363
e 9 364
e 9 365
e 9 371
e 9 372
e 9 373
e 9 375
e 9 378
e 9 380
e 9 384
e 9 388
e 9 391
e 9 392
e 9 394
e 9 400
e 9 406
e 9 412
e 9 413
e 9 415
e 9 416
e 9 417
e 9 419
e 9 421
e 9 422
e 9 424
e 9 426
e 9 427
e 9 429
e 9 431
e 9 432
e 9 434
e 9 435
e 9 436
e 9 438
e 9 439
e 9 440
e 9 442
e 9 443
e 9 445
e 9 446
e 9 447
e 9 449
e 9 453
e 9 455
e 9 457
e 9 460
e 9 461
e 9 462
e 9 464
e 9 465
e 9 467
e 9 468
e 9 469
e 9 473
e 9 476
e 9 477
e 9 478
e 9 481
e 9 484
e 9 486
e 9 487
e 9 489
e 9 492
e 9 494
e 9 495
e 9 496
e 9 497
e 10 14
e 10 15
e 10 16
e 10 17
e 10 19
e 10 20
e 10 21
e 10 22
e 10 23
e 10 25
e 10 26
e 10 27
e 10 33
e 10 35
e 10 36
e 10 37
e 10 38
e 10 39
e 10 40
e 10 45
e 10 46
e 10 49
e 10 50
e 10 55
e 10 58
e 10 59
e 10 60
e 10 63
e 10 68
e 10 69
e 10 72
e 10 73
e 10 75
e 10 76
e 10 80
e 10 82
e 10 85
e 10 87
e 10 89
e 10 92
e 10 93
e 10 94
e 10 95
e 10 99
e 10 100
e 10 103
e 10 104
e 10 106
e 10 110
e 10 111
e 10 112
e 10 113
e 10 114
e 10 118
e 10 121
e 10 122
e 10 127
e 10 133
e 10 134
e 10 136
e 10 137
e 10 139
e 10 140
e 10 142
e 10 144
e 10 148
e 10 150
e 10 151
e 10 152
e 10 154
e 10 155
e 10 157
e 10 158
e 10 159
e 10 161
e 10 162
e 10 164
e 10 165
e 10 166
e 10 168
e 10 169
e 10 171
e 10 172
e 10 173
e 10 176
e 10 178
e 10 179
e 10 181
e 10 182
e 10 183
e 10 186
e 10 187
e 10 190
e 10 191
e 10 193
e 10 196
e 10 198
e 10 199
e 10 200
e 10 201
e 10 202
e 10 203
e 10 205
e 10 206
e 10 207
e 10 209
e 10 210
e 10 211
e 10 214
e 10 219
e 10 220
e 10 221
e 10 224
e 10 228
e 10 230
e 10 231
e 10 232
e 10 233
e 10 234
e 10 235
e 10 237
e 10 238
e 10 239
e 10 240
e 10 241
e 10 244
e 10 245
e 10 247
e 10 248
e 10 249
e 10 251
e 10 252
e 10 253
e 10 255
e 10 256
e 10 257
e 10 259
e 10 261
e 10 262
e 10 263
e 10 264
e 10 265
e 10 268
e 10 269
e 10 272
e 10 277
e 10 278
e 10 281
e 10 283
e 10 285
e 10 287
e 10 288
e 10 290
e 10 293
e 10 295
e 10 297
e 10 299
e 10 300
