c FILE: m250-50-1.dat
e 4 217
e 4 219
e 4 222
e 4 223
e 4 224
e 4 225
e 4 226
e 4 227
e 4 228
e 4 229
e 4 230
e 4 232
e 4 233
e 4 235
e 4 241
e 4 242
e 4 243
e 4 244
e 4 246
e 4 248
e 4 249
e 5 6
e 5 7
e 5 8
e 5 10
e 5 13
e 5 14
e 5 15
e 5 21
e 5 23
e 5 28
e 5 29
e 5 31
e 5 34
e 5 35
e 5 37
e 5 39
e 5 40
e 5 41
e 5 42
e 5 50
e 5 54
e 5 55
e 5 56
e 5 59
e 5 60
e 5 61
e 5 63
e 5 64
e 5 65
e 5 66
e 5 67
e 5 72
e 5 77
e 5 78
e 5 80
e 5 81
e 5 84
e 5 87
e 5 90
e 5 93
e 5 95
e 5 98
e 5 100
e 5 102
e 5 103
e 5 104
e 5 111
e 5 115
e 5 116
e 5 117
e 5 118
e 5 120
e 5 122
e 5 123
e 5 125
e 5 129
e 5 130
e 5 134
e 5 137
e 5 138
e 5 141
e 5 144
e 5 145
e 5 148
e 5 149
e 5 154
e 5 158
e 5 161
e 5 163
e 5 164
e 5 172
e 5 174
e 5 177
e 5 178
e 5 179
e 5 180
e 5 182
e 5 187
e 5 188
e 5 189
e 5 190
e 5 194
e 5 195
e 5 196
e 5 198
e 5 200
e 5 203
e 5 207
e 5 208
e 5 210
e 5 211
e 5 212
e 5 213
e 5 214
e 5 215
e 5 216
e 5 219
e 5 223
e 5 225
e 5 228
e 5 230
e 5 237
e 5 238
e 5 239
e 5 240
e 5 241
e 5 243
e 5 244
e 5 247
e 5 249
e 5 250
e 6 7
e 6 12
e 6 15
e 6 16
e 6 18
e 6 20
e 6 21
e 6 22
e 6 24
e 6 26
e 6 27
e 6 32
e 6 33
e 6 35
e 6 37
e 6 38
e 6 39
e 6 41
e 6 42
e 6 45
e 6 49
e 6 50
e 6 56
e 6 57
e 6 59
e 6 61
e 6 64
e 6 66
e 6 67
e 6 74
e 6 75
e 6 76
e 6 77
e 6 80
e 6 82
e 6 83
e 6 84
e 6 85
e 6 90
e 6 91
e 6 95
e 6 96
e 6 97
e 6 100
e 6 101
e 6 102
e 6 103
e 6 105
e 6 107
e 6 108
e 6 109
e 6 110
e 6 111
e 6 115
e 6 116
e 6 117
e 6 118
e 6 121
e 6 122
e 6 127
e 6 128
e 6 129
e 6 131
e 6 132
e 6 133
e 6 135
e 6 136
e 6 137
e 6 138
e 6 139
e 6 140
e 6 141
e 6 143
e 6 145
e 6 148
e 6 150
e 6 155
e 6 158
e 6 160
e 6 166
e 6 169
e 6 170
e 6 171
e 6 173
e 6 175
e 6 176
e 6 177
e 6 178
e 6 179
e 6 181
e 6 186
e 6 187
e 6 189
e 6 191
e 6 192
e 6 193
e 6 195
e 6 197
e 6 198
e 6 201
e 6 202
e 6 204
e 6 205
e 6 206
e 6 207
e 6 208
e 6 210
e 6 211
e 6 212
e 6 213
e 6 214
e 6 215
e 6 216
e 6 217
e 6 218
e 6 219
e 6 220
e 6 223
e 6 224
e 6 226
e 6 227
e 6 230
e 6 231
e 6 234
e 6 238
e 6 239
e 6 241
e 6 243
e 6 246
e 7 9
e 7 10
e 7 12
e 7 14
e 7 15
e 7 17
e 7 20
e 7 21
e 7 22
e 7 26
e 7 27
e 7 29
e 7 31
e 7 35
e 7 37
e 7 39
e 7 40
e 7 42
e 7 44
e 7 45
e 7 51
e 7 53
e 7 54
e 7 56
e 7 58
e 7 60
e 7 64
e 7 69
e 7 70
e 7 73
e 7 74
e 7 77
e 7 80
e 7 82
e 7 83
e 7 84
e 7 85
e 7 86
e 7 87
e 7 88
e 7 89
e 7 91
e 7 92
e 7 94
e 7 96
e 7 97
e 7 100
e 7 101
e 7 103
e 7 105
e 7 109
e 7 111
e 7 113
e 7 114
e 7 116
e 7 118
e 7 119
e 7 121
e 7 126
e 7 128
e 7 129
e 7 130
e 7 131
e 7 139
e 7 140
e 7 142
e 7 144
e 7 147
e 7 148
e 7 149
e 7 151
e 7 153
e 7 156
e 7 163
e 7 165
e 7 168
e 7 170
e 7 175
e 7 176
e 7 177
e 7 179
e 7 180
e 7 181
e 7 182
e 7 184
e 7 185
e 7 186
e 7 188
e 7 189
e 7 195
e 7 196
e 7 197
e 7 202
e 7 208
e 7 209
e 7 210
e 7 211
e 7 212
e 7 213
e 7 216
e 7 217
e 7 218
e 7 221
e 7 222
e 7 223
e 7 224
e 7 230
e 7 232
e 7 233
e 7 234
e 7 237
e 7 238
e 7 240
e 7 242
e 7 244
e 7 248
e 7 249
e 7 250
e 8 9
e 8 13
e 8 15
e 8 17
e 8 18
e 8 19
e 8 21
e 8 23
e 8 28
e 8 32
e 8 33
e 8 35
e 8 36
e 8 38
e 8 42
e 8 51
e 8 53
e 8 56
e 8 58
e 8 60
e 8 61
e 8 63
e 8 65
e 8 66
e 8 67
e 8 68
e 8 71
e 8 72
e 8 73
e 8 75
e 8 76
e 8 77
e 8 78
e 8 85
e 8 86
e 8 87
e 8 88
e 8 89
e 8 90
e 8 91
e 8 95
e 8 96
e 8 99
e 8 100
e 8 101
e 8 102
e 8 103
e 8 104
e 8 105
e 8 107
e 8 109
e 8 110
e 8 112
e 8 113
e 8 114
e 8 117
e 8 118
e 8 123
e 8 124
e 8 125
e 8 127
e 8 129
e 8 130
e 8 131
e 8 137
e 8 138
e 8 144
e 8 147
e 8 148
e 8 154
e 8 156
e 8 157
e 8 158
e 8 161
e 8 164
e 8 169
e 8 170
e 8 171
e 8 173
e 8 175
e 8 176
e 8 180
e 8 181
e 8 183
e 8 184
e 8 185
e 8 186
e 8 187
e 8 191
e 8 192
e 8 194
e 8 197
e 8 198
e 8 199
e 8 204
e 8 206
e 8 207
e 8 208
e 8 210
e 8 213
e 8 214
e 8 215
e 8 217
e 8 218
e 8 221
e 8 222
e 8 223
e 8 224
e 8 226
e 8 227
e 8 229
e 8 231
e 8 232
e 8 235
e 8 236
e 8 238
e 8 239
e 8 244
e 8 246
e 8 249
e 9 10
e 9 11
e 9 13
e 9 16
e 9 17
e 9 19
e 9 20
e 9 21
e 9 22
e 9 25
e 9 30
e 9 34
e 9 35
e 9 36
e 9 37
e 9 38
e 9 39
e 9 40
e 9 43
e 9 44
e 9 47
e 9 48
e 9 49
e 9 51
e 9 53
e 9 55
e 9 56
e 9 60
e 9 63
e 9 67
e 9 68
e 9 69
e 9 75
e 9 78
e 9 82
e 9 83
e 9 85
e 9 86
e 9 88
e 9 93
e 9 94
e 9 95
e 9 96
e 9 97
e 9 98
e 9 100
e 9 101
e 9 102
e 9 103
e 9 104
e 9 105
e 9 110
e 9 114
e 9 116
e 9 121
e 9 123
e 9 132
e 9 133
e 9 136
e 9 138
e 9 139
e 9 140
e 9 141
e 9 143
e 9 146
e 9 147
e 9 148
e 9 150
e 9 151
e 9 152
e 9 154
e 9 155
e 9 157
e 9 158
e 9 159
e 9 160
e 9 161
e 9 163
e 9 169
e 9 170
e 9 172
e 9 175
e 9 180
e 9 182
e 9 183
e 9 184
e 9 186
e 9 191
e 9 192
e 9 193
e 9 194
e 9 195
e 9 197
e 9 198
e 9 199
e 9 200
e 9 201
e 9 202
e 9 203
e 9 206
e 9 207
e 9 209
e 9 210
e 9 211
e 9 212
e 9 213
e 9 214
e 9 215
e 9 218
e 9 219
e 9 226
e 9 230
e 9 231
e 9 232
e 9 233
e 9 235
e 9 237
e 9 239
e 9 240
e 9 241
e 9 245
e 9 248
e 10 11
e 10 15
e 10 16
e 10 22
e 10 23
e 10 24
e 10 26
e 10 27
e 10 28
e 10 30
e 10 31
e 10 32
e 10 33
e 10 34
e 10 35
e 10 37
e 10 38
e 10 41
e 10 43
e 10 46
e 10 49
e 10 51
e 10 53
e 10 55
e 10 56
e 10 59
e 10 60
e 10 61
e 10 64
e 10 65
e 10 66
e 10 67
e 10 68
e 10 70
e 10 73
e 10 74
e 10 80
e 10 82
e 10 84
e 10 85
e 10 87
e 10 88
e 10 90
e 10 92
e 10 93
e 10 95
e 10 96
e 10 97
e 10 98
e 10 99
e 10 103
e 10 105
e 10 107
e 10 109
e 10 110
e 10 111
e 10 113
e 10 115
e 10 116
e 10 117
e 10 119
e 10 120
e 10 121
e 10 125
e 10 126
e 10 128
e 10 130
e 10 132
e 10 134
e 10 135
e 10 137
e 10 139
e 10 141
e 10 142
e 10 144
e 10 145
e 10 146
e 10 148
e 10 149
e 10 150
e 10 154
e 10 157
e 10 162
e 10 163
e 10 164
e 10 166
e 10 169
e 10 171
e 10 172
e 10 173
e 10 175
e 10 176
e 10 179
e 10 180
e 10 182
e 10 183
e 10 184
e 10 191
e 10 196
e 10 197
e 10 204
e 10 207
e 10 208
e 10 209
e 10 210
e 10 213
e 10 214
e 10 215
e 10 216
e 10 218
e 10 219
e 10 222
e 10 224
e 10 227
e 10 238
e 10 240
e 10 242
e 10 243
e 10 247
e 10 248
e 11 13
e 11 18
e 11 19
e 11 20
e 11 26
e 11 29
e 11 30
e 11 35
e 11 38
e 11 39
e 11 40
e 11 41
e 11 44
e 11 45
e 11 46
e 11 47
e 11 49
e 11 50
e 11 53
e 11 54
e 11 55
e 11 57
e 11 60
e 11 62
e 11 63
e 11 65
e 11 67
e 11 68
e 11 70
e 11 71
e 11 72
e 11 74
e 11 75
e 11 76
e 11 77
e 11 79
e 11 80
e 11 82
e 11 83
e 11 84
e 11 85
e 11 86
e 11 87
e 11 88
e 11 92
e 11 94
e 11 99
e 11 102
e 11 103
e 11 104
e 11 106
e 11 107
e 11 111
e 11 112
e 11 113
e 11 115
e 11 117
e 11 118
e 11 121
e 11 123
e 11 124
e 11 126
e 11 127
e 11 128
e 11 130
e 11 131
e 11 132
e 11 135
e 11 138
e 11 139
e 11 140
e 11 141
e 11 142
e 11 143
e 11 148
e 11 151
e 11 152
e 11 154
e 11 155
e 11 156
e 11 160
e 11 161
e 11 162
e 11 163
e 11 165
e 11 166
e 11 168
e 11 169
e 11 172
e 11 173
e 11 177
e 11 180
e 11 183
e 11 184
e 11 187
e 11 188
e 11 189
e 11 190
e 11 191
e 11 193
e 11 196
e 11 197
e 11 200
e 11 202
e 11 203
e 11 205
e 11 210
e 11 213
e 11 214
e 11 216
e 11 218
e 11 220
e 11 221
e 11 224
e 11 226
e 11 227
e 11 229
e 11 233
e 11 234
e 11 236
e 11 237
e 11 238
e 11 239
e 11 244
e 11 246
e 11 247
e 12 18
e 12 21
e 12 22
e 12 24
e 12 28
e 12 29
e 12 31
e 12 32
e 12 34
e 12 35
e 12 36
e 12 37
e 12 45
e 12 47
e 12 49
e 12 52
e 12 53
e 12 54
e 12 56
e 12 57
e 12 59
e 12 60
e 12 61
e 12 65
e 12 69
e 12 70
e 12 71
e 12 73
e 12 77
e 12 79
e 12 81
e 12 84
e 12 85
e 12 86
e 12 87
e 12 89
e 12 92
e 12 94
e 12 95
e 12 97
e 12 98
e 12 100
e 12 101
e 12 103
e 12 107
e 12 109
e 12 110
e 12 111
e 12 114
e 12 115
e 12 116
e 12 118
e 12 121
e 12 123
e 12 124
e 12 127
e 12 129
e 12 131
e 12 133
e 12 135
e 12 136
e 12 137
e 12 138
e 12 139
e 12 140
e 12 141
e 12 142
e 12 144
e 12 146
e 12 147
e 12 148
e 12 151
e 12 152
e 12 153
e 12 155
e 12 156
e 12 157
e 12 158
e 12 159
e 12 163
e 12 167
e 12 169
e 12 172
e 12 173
e 12 177
e 12 178
e 12 180
e 12 181
e 12 182
e 12 184
e 12 185
e 12 186
e 12 187
e 12 191
e 12 193
e 12 195
e 12 196
e 12 202
e 12 205
e 12 206
e 12 207
e 12 208
e 12 211
e 12 212
e 12 214
e 12 215
e 12 217
e 12 218
e 12 219
e 12 221
e 12 223
e 12 224
e 12 225
e 12 227
e 12 229
e 12 231
e 12 233
e 12 235
e 12 237
e 12 238
e 12 240
e 12 242
e 12 245
e 12 246
e 12 249
e 13 14
e 13 15
e 13 16
e 13 17
e 13 19
e 13 21
e 13 22
e 13 24
e 13 25
e 13 26
e 13 27
e 13 28
e 13 29
e 13 33
e 13 36
e 13 41
e 13 42
e 13 44
e 13 46
e 13 47
e 13 50
e 13 51
e 13 52
e 13 53
e 13 54
e 13 58
e 13 59
e 13 60
e 13 65
e 13 66
e 13 68
e 13 70
e 13 71
e 13 72
e 13 75
e 13 76
e 13 79
e 13 82
e 13 83
e 13 85
e 13 87
e 13 88
e 13 91
e 13 92
e 13 93
e 13 94
e 13 95
e 13 96
e 13 98
e 13 99
e 13 100
e 13 102
e 13 104
e 13 108
e 13 109
e 13 111
e 13 116
e 13 117
e 13 118
e 13 121
e 13 122
e 13 124
e 13 125
e 13 128
e 13 131
e 13 133
e 13 136
e 13 137
e 13 138
e 13 140
e 13 141
e 13 142
e 13 146
e 13 147
e 13 149
e 13 151
e 13 154
e 13 161
e 13 162
e 13 164
e 13 165
e 13 166
e 13 170
e 13 171
e 13 172
e 13 173
e 13 174
e 13 177
e 13 179
e 13 180
e 13 182
e 13 183
e 13 185
e 13 186
e 13 190
e 13 191
e 13 192
e 13 193
e 13 199
e 13 202
e 13 203
e 13 204
e 13 209
e 13 210
e 13 214
e 13 218
e 13 219
e 13 222
e 13 224
e 13 225
e 13 227
e 13 228
e 13 229
e 13 230
e 13 231
e 13 235
e 13 239
e 13 240
e 13 241
e 13 244
e 13 246
e 13 247
e 13 248
e 13 249
e 14 16
e 14 17
e 14 18
e 14 19
e 14 21
e 14 23
e 14 25
e 14 26
e 14 29
e 14 30
e 14 31
e 14 36
e 14 37
e 14 38
e 14 41
e 14 43
e 14 47
e 14 50
e 14 51
e 14 52
e 14 53
e 14 54
e 14 55
e 14 59
e 14 61
e 14 63
e 14 65
e 14 66
e 14 68
e 14 70
e 14 74
e 14 75
e 14 81
e 14 82
e 14 83
e 14 85
e 14 86
e 14 87
e 14 92
e 14 93
e 14 94
e 14 95
e 14 96
e 14 97
e 14 102
e 14 104
e 14 105
e 14 107
e 14 108
e 14 109
e 14 110
e 14 111
e 14 114
e 14 115
e 14 116
e 14 119
e 14 120
e 14 121
e 14 123
e 14 128
e 14 129
e 14 130
e 14 132
e 14 135
e 14 136
e 14 137
e 14 140
e 14 144
e 14 150
e 14 151
e 14 154
e 14 155
e 14 159
e 14 160
e 14 161
e 14 163
e 14 164
e 14 165
e 14 170
e 14 172
e 14 175
e 14 178
e 14 180
e 14 181
e 14 183
e 14 186
e 14 187
e 14 191
e 14 192
e 14 193
e 14 194
e 14 199
e 14 201
e 14 203
e 14 204
e 14 205
e 14 206
e 14 210
e 14 211
e 14 214
e 14 215
e 14 216
e 14 224
e 14 225
e 14 227
e 14 232
e 14 235
e 14 237
e 14 238
e 14 239
e 14 241
e 14 243
e 14 245
e 14 246
e 14 248
e 14 250
e 15 16
e 15 20
e 15 23
e 15 26
e 15 32
e 15 33
e 15 37
e 15 38
e 15 39
e 15 40
e 15 41
e 15 43
e 15 44
e 15 45
e 15 51
e 15 53
e 15 59
e 15 60
e 15 61
e 15 63
e 15 64
e 15 67
e 15 68
e 15 72
e 15 78
e 15 79
e 15 80
e 15 81
e 15 82
e 15 84
e 15 88
e 15 89
e 15 92
e 15 93
e 15 95
e 15 98
e 15 101
e 15 102
e 15 103
e 15 105
e 15 106
e 15 108
e 15 113
e 15 115
e 15 116
e 15 117
e 15 119
e 15 123
e 15 124
e 15 128
e 15 130
e 15 134
e 15 136
e 15 139
e 15 142
e 15 143
e 15 144
e 15 147
e 15 148
e 15 154
e 15 155
e 15 156
e 15 159
e 15 160
e 15 162
e 15 164
e 15 165
e 15 171
e 15 175
e 15 178
e 15 179
e 15 180
e 15 183
e 15 184
e 15 187
e 15 188
e 15 189
e 15 190
e 15 196
e 15 197
e 15 198
e 15 199
e 15 200
e 15 201
e 15 202
e 15 203
e 15 204
e 15 205
e 15 207
e 15 208
e 15 210
e 15 212
e 15 213
e 15 214
e 15 215
e 15 216
e 15 217
e 15 219
e 15 220
e 15 227
e 15 231
e 15 232
e 15 233
e 15 236
e 15 238
e 15 240
e 15 241
e 15 242
e 15 244
e 15 246
e 15 248
e 15 249
e 16 17
e 16 21
e 16 22
e 16 24
e 16 25
e 16 26
e 16 28
e 16 30
e 16 31
e 16 33
e 16 34
e 16 36
e 16 39
e 16 40
e 16 42
e 16 44
e 16 45
e 16 52
e 16 53
e 16 54
e 16 55
e 16 57
e 16 58
e 16 61
e 16 62
e 16 67
e 16 71
e 16 74
e 16 75
e 16 76
e 16 77
e 16 79
e 16 80
e 16 81
e 16 82
e 16 83
e 16 85
e 16 87
e 16 88
e 16 89
e 16 91
e 16 92
e 16 93
e 16 96
e 16 97
e 16 100
e 16 102
e 16 104
e 16 107
e 16 110
e 16 112
e 16 113
e 16 114
e 16 116
e 16 119
e 16 120
e 16 121
e 16 122
e 16 123
e 16 124
e 16 125
e 16 127
e 16 130
e 16 131
e 16 132
e 16 133
e 16 137
e 16 144
e 16 145
e 16 146
e 16 153
e 16 155
e 16 158
e 16 160
e 16 161
e 16 164
e 16 165
e 16 166
e 16 167
e 16 171
e 16 173
e 16 177
e 16 179
e 16 180
e 16 184
e 16 185
e 16 186
e 16 187
e 16 190
e 16 193
e 16 194
e 16 195
e 16 200
e 16 201
e 16 202
e 16 205
e 16 206
e 16 207
e 16 212
e 16 213
e 16 215
e 16 216
e 16 221
e 16 225
e 16 228
e 16 234
e 16 235
e 16 238
e 16 239
e 16 241
e 16 242
e 16 243
e 16 245
e 16 246
e 16 247
e 17 20
e 17 23
e 17 27
e 17 29
e 17 32
e 17 33
e 17 34
e 17 41
e 17 43
e 17 44
e 17 48
e 17 49
e 17 52
e 17 56
e 17 57
e 17 59
e 17 62
e 17 65
e 17 66
e 17 68
e 17 72
e 17 73
e 17 74
e 17 76
e 17 77
e 17 78
e 17 79
e 17 80
e 17 82
e 17 84
e 17 86
e 17 87
e 17 88
e 17 90
e 17 91
e 17 92
e 17 93
e 17 96
e 17 98
e 17 99
e 17 100
e 17 105
e 17 106
e 17 108
e 17 109
e 17 112
e 17 115
e 17 116
e 17 124
e 17 125
e 17 126
e 17 129
e 17 130
e 17 133
e 17 136
e 17 138
e 17 139
e 17 143
e 17 145
e 17 147
e 17 148
e 17 149
e 17 150
e 17 151
e 17 152
e 17 153
e 17 155
e 17 157
e 17 158
e 17 159
e 17 161
e 17 162
e 17 163
e 17 164
e 17 166
e 17 168
e 17 170
e 17 172
e 17 173
e 17 175
e 17 176
e 17 184
e 17 187
e 17 189
e 17 190
e 17 191
e 17 192
e 17 197
e 17 199
e 17 200
e 17 201
e 17 202
e 17 205
e 17 206
e 17 209
e 17 211
e 17 212
e 17 213
e 17 214
e 17 215
e 17 217
e 17 218
e 17 220
e 17 221
e 17 222
e 17 224
e 17 225
e 17 226
e 17 228
e 17 229
e 17 232
e 17 235
e 17 237
e 17 238
e 17 239
e 17 241
e 17 242
e 17 243
e 17 245
e 17 246
e 17 248
e 17 249
e 18 19
e 18 20
e 18 24
e 18 26
e 18 27
e 18 28
e 18 30
e 18 31
e 18 35
e 18 36
e 18 39
e 18 43
e 18 46
e 18 48
e 18 49
e 18 53
e 18 57
e 18 60
e 18 61
e 18 62
e 18 63
e 18 68
e 18 69
e 18 70
e 18 72
e 18 73
e 18 76
e 18 77
e 18 79
e 18 81
e 18 82
e 18 85
e 18 89
e 18 90
e 18 93
e 18 94
e 18 99
e 18 101
e 18 104
e 18 107
e 18 108
e 18 109
e 18 111
e 18 112
e 18 113
e 18 115
e 18 117
e 18 118
e 18 120
e 18 121
e 18 123
e 18 127
e 18 128
e 18 133
e 18 138
e 18 139
e 18 140
e 18 141
e 18 142
e 18 143
e 18 145
e 18 147
e 18 149
e 18 150
e 18 152
e 18 155
e 18 156
e 18 159
e 18 161
e 18 163
e 18 164
e 18 165
e 18 167
e 18 168
e 18 170
e 18 175
e 18 177
e 18 182
e 18 183
e 18 184
e 18 186
e 18 187
e 18 188
e 18 191
e 18 192
e 18 193
e 18 194
e 18 195
e 18 196
e 18 198
e 18 200
e 18 202
e 18 203
e 18 204
e 18 206
e 18 207
e 18 210
e 18 215
e 18 219
e 18 226
e 18 232
e 18 235
e 18 236
e 18 237
e 18 239
e 18 245
e 18 246
e 18 247
e 18 248
e 19 21
e 19 24
e 19 28
e 19 30
e 19 36
e 19 39
e 19 41
e 19 42
e 19 46
e 19 48
e 19 54
e 19 55
e 19 56
e 19 58
e 19 60
e 19 62
e 19 64
e 19 65
e 19 67
e 19 71
e 19 72
e 19 73
e 19 74
e 19 75
e 19 77
e 19 80
e 19 81
e 19 82
e 19 83
e 19 84
e 19 85
e 19 87
e 19 88
e 19 89
e 19 91
e 19 99
e 19 100
e 19 102
e 19 104
e 19 105
e 19 106
e 19 108
e 19 110
e 19 111
e 19 112
e 19 113
e 19 115
e 19 119
e 19 120
e 19 124
e 19 125
e 19 128
e 19 132
e 19 133
e 19 134
e 19 135
e 19 139
e 19 142
e 19 146
e 19 147
e 19 151
e 19 152
e 19 153
e 19 157
e 19 158
e 19 159
e 19 161
e 19 168
e 19 170
e 19 173
e 19 174
e 19 176
e 19 178
e 19 182
e 19 183
e 19 186
e 19 188
e 19 193
e 19 194
e 19 196
e 19 198
e 19 199
e 19 200
e 19 205
e 19 207
e 19 208
e 19 209
e 19 210
e 19 211
e 19 214
e 19 215
e 19 216
e 19 218
e 19 219
e 19 222
e 19 223
e 19 229
e 19 234
e 19 235
e 19 236
e 19 237
e 19 238
e 19 242
e 19 246
e 19 248
e 20 22
e 20 23
e 20 24
e 20 25
e 20 27
e 20 28
e 20 29
e 20 31
e 20 34
e 20 35
e 20 36
e 20 37
e 20 38
e 20 39
e 20 40
e 20 41
e 20 42
e 20 46
e 20 47
e 20 48
e 20 49
e 20 51
e 20 52
e 20 53
e 20 56
e 20 60
e 20 61
e 20 62
e 20 64
e 20 66
e 20 67
e 20 68
e 20 70
e 20 71
e 20 73
e 20 75
e 20 76
e 20 77
e 20 83
e 20 84
