c FILE: m500-10-2.dat
e 11 138
e 11 140
e 11 150
e 11 153
e 11 160
e 11 163
e 11 183
e 11 189
e 11 190
e 11 199
e 11 204
e 11 208
e 11 210
e 11 212
e 11 226
e 11 231
e 11 243
e 11 245
e 11 261
e 11 267
e 11 269
e 11 285
e 11 296
e 11 300
e 11 310
e 11 323
e 11 341
e 11 351
e 11 359
e 11 361
e 11 365
e 11 379
e 11 385
e 11 401
e 11 410
e 11 440
e 11 479
e 11 499
e 11 500
e 12 23
e 12 28
e 12 62
e 12 70
e 12 73
e 12 77
e 12 85
e 12 95
e 12 133
e 12 135
e 12 139
e 12 151
e 12 152
e 12 165
e 12 169
e 12 174
e 12 204
e 12 215
e 12 216
e 12 231
e 12 239
e 12 255
e 12 259
e 12 272
e 12 277
e 12 278
e 12 286
e 12 298
e 12 301
e 12 317
e 12 325
e 12 329
e 12 343
e 12 348
e 12 358
e 12 362
e 12 368
e 12 369
e 12 391
e 12 395
e 12 417
e 12 431
e 12 432
e 12 439
e 12 442
e 12 448
e 12 459
e 12 472
e 12 473
e 12 478
e 12 484
e 12 498
e 13 23
e 13 39
e 13 49
e 13 55
e 13 58
e 13 63
e 13 85
e 13 87
e 13 97
e 13 115
e 13 117
e 13 125
e 13 138
e 13 141
e 13 151
e 13 153
e 13 156
e 13 160
e 13 169
e 13 177
e 13 184
e 13 194
e 13 203
e 13 208
e 13 218
e 13 238
e 13 241
e 13 250
e 13 256
e 13 265
e 13 267
e 13 274
e 13 284
e 13 292
e 13 310
e 13 334
e 13 380
e 13 402
e 13 415
e 13 418
e 13 420
e 13 421
e 13 429
e 13 431
e 13 438
e 13 444
e 13 447
e 13 449
e 13 471
e 13 472
e 13 476
e 13 479
e 13 481
e 13 490
e 14 30
e 14 72
e 14 74
e 14 78
e 14 91
e 14 92
e 14 106
e 14 122
e 14 146
e 14 152
e 14 165
e 14 172
e 14 202
e 14 204
e 14 206
e 14 212
e 14 215
e 14 225
e 14 233
e 14 247
e 14 250
e 14 270
e 14 274
e 14 289
e 14 293
e 14 299
e 14 306
e 14 334
e 14 335
e 14 340
e 14 356
e 14 357
e 14 365
e 14 378
e 14 419
e 14 420
e 14 433
e 14 447
e 14 475
e 14 493
e 14 499
e 15 19
e 15 23
e 15 43
e 15 73
e 15 82
e 15 99
e 15 103
e 15 114
e 15 130
e 15 134
e 15 136
e 15 164
e 15 175
e 15 215
e 15 242
e 15 248
e 15 258
e 15 265
e 15 276
e 15 308
e 15 312
e 15 328
e 15 343
e 15 357
e 15 366
e 15 367
e 15 388
e 15 407
e 15 416
e 15 418
e 15 420
e 15 425
e 15 426
e 15 432
e 15 438
e 15 445
e 15 470
e 15 472
e 15 482
e 15 485
e 16 24
e 16 31
e 16 41
e 16 70
e 16 80
e 16 87
e 16 90
e 16 94
e 16 104
e 16 105
e 16 143
e 16 159
e 16 171
e 16 185
e 16 230
e 16 231
e 16 234
e 16 242
e 16 244
e 16 257
e 16 295
e 16 299
e 16 306
e 16 318
e 16 321
e 16 332
e 16 336
e 16 360
e 16 394
e 16 397
e 16 409
e 16 418
e 16 421
e 16 423
e 16 442
e 16 451
e 16 459
e 16 471
e 16 476
e 16 478
e 16 493
e 17 25
e 17 29
e 17 41
e 17 57
e 17 64
e 17 66
e 17 71
e 17 72
e 17 81
e 17 84
e 17 94
e 17 117
e 17 121
e 17 124
e 17 127
e 17 128
e 17 131
e 17 134
e 17 147
e 17 159
e 17 186
e 17 198
e 17 217
e 17 221
e 17 224
e 17 226
e 17 228
e 17 229
e 17 230
e 17 233
e 17 238
e 17 273
e 17 280
e 17 281
e 17 288
e 17 293
e 17 308
e 17 322
e 17 330
e 17 332
e 17 357
e 17 375
e 17 421
e 17 425
e 17 441
e 17 449
e 17 450
e 17 453
e 17 470
e 17 480
e 17 484
e 17 488
e 17 496
e 18 22
e 18 36
e 18 46
e 18 52
e 18 64
e 18 65
e 18 68
e 18 77
e 18 84
e 18 97
e 18 102
e 18 105
e 18 108
e 18 110
e 18 118
e 18 158
e 18 178
e 18 180
e 18 188
e 18 191
e 18 195
e 18 205
e 18 229
e 18 242
e 18 266
e 18 267
e 18 271
e 18 297
e 18 311
e 18 328
e 18 356
e 18 378
e 18 381
e 18 383
e 18 390
e 18 406
e 18 430
e 18 433
e 18 458
e 18 479
e 18 480
e 18 482
e 18 488
e 19 25
e 19 48
e 19 60
e 19 61
e 19 70
e 19 71
e 19 72
e 19 89
e 19 100
e 19 108
e 19 121
e 19 123
e 19 134
e 19 157
e 19 175
e 19 180
e 19 181
e 19 187
e 19 190
e 19 192
e 19 209
e 19 216
e 19 229
e 19 271
e 19 299
e 19 316
e 19 321
e 19 327
e 19 328
e 19 334
e 19 339
e 19 343
e 19 345
e 19 347
e 19 348
e 19 376
e 19 386
e 19 399
e 19 402
e 19 413
e 19 425
e 19 451
e 19 470
e 20 27
e 20 33
e 20 53
e 20 55
e 20 71
e 20 90
e 20 94
e 20 102
e 20 109
e 20 117
e 20 120
e 20 125
e 20 129
e 20 131
e 20 144
e 20 154
e 20 169
e 20 170
e 20 176
e 20 197
e 20 200
e 20 202
e 20 211
e 20 215
e 20 226
e 20 244
e 20 258
e 20 298
e 20 312
e 20 317
e 20 325
e 20 331
e 20 333
e 20 336
e 20 347
e 20 355
e 20 362
e 20 364
e 20 380
e 20 387
e 20 406
e 20 423
e 20 457
e 20 460
e 20 461
e 20 462
e 20 483
e 20 489
e 20 496
e 20 497
e 21 24
e 21 44
e 21 46
e 21 49
e 21 51
e 21 56
e 21 75
e 21 77
e 21 88
e 21 97
e 21 133
e 21 143
e 21 166
e 21 173
e 21 200
e 21 207
e 21 216
e 21 225
e 21 248
e 21 261
e 21 266
e 21 277
e 21 295
e 21 300
e 21 301
e 21 342
e 21 346
e 21 347
e 21 348
e 21 380
e 21 382
e 21 388
e 21 399
e 21 410
e 21 421
e 21 431
e 21 437
e 21 440
e 21 442
e 21 458
e 21 460
e 21 464
e 21 477
e 21 491
e 21 492
e 21 498
e 22 32
e 22 33
e 22 37
e 22 51
e 22 62
e 22 66
e 22 81
e 22 89
e 22 91
e 22 101
e 22 105
e 22 124
e 22 125
e 22 137
e 22 147
e 22 162
e 22 199
e 22 200
e 22 205
e 22 214
e 22 250
e 22 255
e 22 266
e 22 272
e 22 276
e 22 282
e 22 312
e 22 316
e 22 319
e 22 324
e 22 330
e 22 337
e 22 348
e 22 349
e 22 358
e 22 370
e 22 374
e 22 382
e 22 419
e 22 428
e 22 434
e 22 447
e 22 453
e 22 456
e 22 465
e 22 477
e 22 485
e 22 492
e 23 38
e 23 47
e 23 66
e 23 67
e 23 83
e 23 86
e 23 94
e 23 132
e 23 142
e 23 147
e 23 154
e 23 171
e 23 204
e 23 220
e 23 229
e 23 233
e 23 241
e 23 242
e 23 245
e 23 263
e 23 269
e 23 289
e 23 305
e 23 325
e 23 329
e 23 331
e 23 343
e 23 362
e 23 366
e 23 376
e 23 381
e 23 383
e 23 397
e 23 411
e 23 425
e 23 430
e 23 444
e 23 449
e 23 467
e 23 470
e 23 472
e 23 477
e 23 487
e 24 38
e 24 47
e 24 60
e 24 88
e 24 91
e 24 94
e 24 99
e 24 116
e 24 130
e 24 137
e 24 141
e 24 148
e 24 149
e 24 170
e 24 173
e 24 174
e 24 178
e 24 189
e 24 192
e 24 198
e 24 202
e 24 232
e 24 240
e 24 253
e 24 254
e 24 258
e 24 274
e 24 278
e 24 284
e 24 293
e 24 316
e 24 320
e 24 321
e 24 326
e 24 327
e 24 331
e 24 336
e 24 366
e 24 374
e 24 381
e 24 391
e 24 395
e 24 405
e 24 418
e 24 424
e 24 425
e 24 439
e 24 444
e 24 445
e 24 447
e 24 463
e 24 468
e 24 491
e 25 35
e 25 41
e 25 43
e 25 62
e 25 70
e 25 72
e 25 82
e 25 87
e 25 109
e 25 111
e 25 136
e 25 138
e 25 139
e 25 144
e 25 145
e 25 152
e 25 161
e 25 165
e 25 179
e 25 183
e 25 184
e 25 186
e 25 191
e 25 212
e 25 243
e 25 251
e 25 264
e 25 267
e 25 271
e 25 306
e 25 316
e 25 331
e 25 336
e 25 353
e 25 359
e 25 375
e 25 389
e 25 396
e 25 397
e 25 407
e 25 436
e 25 451
e 25 459
e 25 466
e 25 478
e 25 483
e 25 487
e 26 42
e 26 46
e 26 57
e 26 59
e 26 68
e 26 81
e 26 94
e 26 122
e 26 132
e 26 160
e 26 169
e 26 176
e 26 182
e 26 188
e 26 189
e 26 191
e 26 194
e 26 196
e 26 204
e 26 218
e 26 224
e 26 235
e 26 256
e 26 283
e 26 287
e 26 304
e 26 318
e 26 319
e 26 328
e 26 330
e 26 336
e 26 342
e 26 355
e 26 371
e 26 383
e 26 384
e 26 394
e 26 395
e 26 397
e 26 449
e 26 455
e 26 467
e 26 469
e 26 471
e 26 483
e 26 489
e 26 493
e 27 39
e 27 40
e 27 60
e 27 66
e 27 74
e 27 89
e 27 118
e 27 126
e 27 140
e 27 157
e 27 163
e 27 167
e 27 176
e 27 200
e 27 202
e 27 219
e 27 259
e 27 261
e 27 267
e 27 273
e 27 286
e 27 320
e 27 321
e 27 337
e 27 346
e 27 371
e 27 383
e 27 412
e 27 420
e 27 426
e 27 436
e 27 459
e 27 484
e 27 487
e 27 498
e 28 30
e 28 37
e 28 46
e 28 52
e 28 53
e 28 58
e 28 62
e 28 76
e 28 87
e 28 104
e 28 117
e 28 130
e 28 133
e 28 141
e 28 149
e 28 179
e 28 193
e 28 200
e 28 234
e 28 240
e 28 259
e 28 261
e 28 269
e 28 272
e 28 292
e 28 301
e 28 309
e 28 311
e 28 343
e 28 350
e 28 356
e 28 358
e 28 363
e 28 372
e 28 374
e 28 379
e 28 384
e 28 393
e 28 398
e 28 406
e 28 409
e 28 416
e 28 427
e 28 428
e 28 452
e 28 453
e 28 457
e 28 471
e 28 482
e 28 483
e 28 488
e 29 40
e 29 62
e 29 75
e 29 83
e 29 115
e 29 120
e 29 141
e 29 165
e 29 176
e 29 178
e 29 190
e 29 198
e 29 207
e 29 208
e 29 213
e 29 218
e 29 220
e 29 229
e 29 230
e 29 241
e 29 252
e 29 257
e 29 276
e 29 314
e 29 352
e 29 353
e 29 357
e 29 358
e 29 360
e 29 363
e 29 369
e 29 381
e 29 387
e 29 405
e 29 433
e 29 443
e 29 447
e 29 451
e 29 468
e 29 480
e 29 489
e 30 39
e 30 53
e 30 54
e 30 88
e 30 91
e 30 110
e 30 111
e 30 115
e 30 116
e 30 128
e 30 132
e 30 134
e 30 137
e 30 138
e 30 141
e 30 144
e 30 160
e 30 168
e 30 172
e 30 196
e 30 199
e 30 214
e 30 223
e 30 226
e 30 237
e 30 244
e 30 255
e 30 262
e 30 267
e 30 273
e 30 274
e 30 285
e 30 309
e 30 344
e 30 346
e 30 359
e 30 360
e 30 361
e 30 364
e 30 373
e 30 388
e 30 391
e 30 400
e 30 411
e 30 423
e 30 430
e 30 434
e 30 438
e 30 441
e 30 471
e 30 473
e 30 495
e 31 48
e 31 51
e 31 54
e 31 59
e 31 60
e 31 70
e 31 74
e 31 79
e 31 107
e 31 127
e 31 136
e 31 142
e 31 147
e 31 150
e 31 155
e 31 172
e 31 190
e 31 243
e 31 267
e 31 269
e 31 298
e 31 310
e 31 316
e 31 325
e 31 337
e 31 341
e 31 349
e 31 358
e 31 359
e 31 365
e 31 368
e 31 371
e 31 373
e 31 375
e 31 378
e 31 397
e 31 399
e 31 400
e 31 402
e 31 406
e 31 410
e 31 411
e 31 419
e 31 442
e 31 448
e 31 453
e 31 461
e 31 475
e 31 492
e 32 33
e 32 56
e 32 64
e 32 70
e 32 72
e 32 77
e 32 78
e 32 79
e 32 80
e 32 83
e 32 102
e 32 103
e 32 122
e 32 123
e 32 129
e 32 131
e 32 166
e 32 173
e 32 192
e 32 204
e 32 215
e 32 216
e 32 224
e 32 227
e 32 230
e 32 235
e 32 236
e 32 240
e 32 248
e 32 249
e 32 250
e 32 263
e 32 266
e 32 273
e 32 275
e 32 303
e 32 305
e 32 315
e 32 316
e 32 322
e 32 324
e 32 329
e 32 330
e 32 334
e 32 345
e 32 352
e 32 353
e 32 359
e 32 360
e 32 370
e 32 376
e 32 379
e 32 398
e 32 423
e 32 427
e 32 432
e 32 437
e 32 442
e 32 460
e 32 462
e 32 466
e 33 34
e 33 36
e 33 57
e 33 62
e 33 63
e 33 79
e 33 94
e 33 96
e 33 104
e 33 107
e 33 114
e 33 116
e 33 130
e 33 149
e 33 150
e 33 160
e 33 166
e 33 193
e 33 199
e 33 200
e 33 204
e 33 211
e 33 242
e 33 244
e 33 255
e 33 259
e 33 273
e 33 275
e 33 280
e 33 294
e 33 298
e 33 309
e 33 311
e 33 325
e 33 326
e 33 340
e 33 367
e 33 368
e 33 389
e 33 401
e 33 409
e 33 413
e 33 416
e 33 424
e 33 428
e 33 430
e 33 434
e 33 448
e 33 465
e 33 479
e 33 482
e 33 495
e 33 497
e 33 498
e 34 54
e 34 64
e 34 68
e 34 82
e 34 87
e 34 107
e 34 113
e 34 126
e 34 136
e 34 141
e 34 147
e 34 151
e 34 162
e 34 163
e 34 174
e 34 185
e 34 186
e 34 214
e 34 232
e 34 242
e 34 248
e 34 249
e 34 258
e 34 261
e 34 269
e 34 274
e 34 295
e 34 312
e 34 333
e 34 337
e 34 338
e 34 341
e 34 349
e 34 356
e 34 362
e 34 368
e 34 371
e 34 384
e 34 411
e 34 430
e 34 437
e 34 439
e 34 443
e 34 444
e 34 445
e 34 448
e 34 464
e 34 467
e 34 474
e 34 477
e 35 37
e 35 59
e 35 76
e 35 84
e 35 96
e 35 102
e 35 119
e 35 123
e 35 134
e 35 136
e 35 143
e 35 154
e 35 166
e 35 171
e 35 181
e 35 203
e 35 220
e 35 231
e 35 239
e 35 245
e 35 246
e 35 256
e 35 259
e 35 272
e 35 275
e 35 281
e 35 283
e 35 284
e 35 287
e 35 304
e 35 329
e 35 331
e 35 333
e 35 343
e 35 347
e 35 348
e 35 373
e 35 376
e 35 379
e 35 381
e 35 385
e 35 416
e 35 430
e 35 445
e 35 461
e 35 466
e 35 467
e 35 478
e 35 485
e 36 50
e 36 53
e 36 64
e 36 66
e 36 92
e 36 98
e 36 105
e 36 113
e 36 118
e 36 124
e 36 133
e 36 136
e 36 172
e 36 177
e 36 193
e 36 200
e 36 205
e 36 207
e 36 249
e 36 251
e 36 254
e 36 265
e 36 282
e 36 300
e 36 307
e 36 312
e 36 313
e 36 331
e 36 342
e 36 345
e 36 349
e 36 354
e 36 366
e 36 388
e 36 397
e 36 424
e 36 446
e 36 448
e 36 453
e 36 454
e 36 455
e 36 458
e 36 463
e 36 499
e 37 47
e 37 89
e 37 95
e 37 102
e 37 106
e 37 137
e 37 138
e 37 147
e 37 161
e 37 171
e 37 175
e 37 192
e 37 201
e 37 210
e 37 212
e 37 232
e 37 274
e 37 278
e 37 303
e 37 310
e 37 316
e 37 329
e 37 335
e 37 349
e 37 371
e 37 391
e 37 419
e 37 442
e 37 448
e 37 481
e 38 48
e 38 51
e 38 53
e 38 61
e 38 63
e 38 64
e 38 70
e 38 84
e 38 88
e 38 115
e 38 116
e 38 121
e 38 126
e 38 132
e 38 137
e 38 144
e 38 152
e 38 158
e 38 168
e 38 191
e 38 193
e 38 200
e 38 214
e 38 231
e 38 233
e 38 235
e 38 242
e 38 245
e 38 264
e 38 270
e 38 271
e 38 274
e 38 289
e 38 295
e 38 315
e 38 351
e 38 366
e 38 371
e 38 384
e 38 394
e 38 396
e 38 401
e 38 415
e 38 430
e 38 433
e 38 439
e 38 451
e 38 452
e 38 463
e 38 478
e 38 495
e 38 498
e 39 42
e 39 48
e 39 49
e 39 60
e 39 63
e 39 71
e 39 79
e 39 90
e 39 92
e 39 100
e 39 119
e 39 138
e 39 140
e 39 145
e 39 197
e 39 204
e 39 206
e 39 208
e 39 213
e 39 218
e 39 235
e 39 242
e 39 249
e 39 281
e 39 297
e 39 311
e 39 316
e 39 326
e 39 340
e 39 348
e 39 353
e 39 373
e 39 380
e 39 386
e 39 426
e 39 427
e 39 436
e 39 471
e 39 490
e 39 492
e 39 497
e 39 500
e 40 47
e 40 51
e 40 59
e 40 65
e 40 66
e 40 79
e 40 101
e 40 103
e 40 104
e 40 119
e 40 135
e 40 136
e 40 177
e 40 192
e 40 193
e 40 196
e 40 220
e 40 232
e 40 238
e 40 263
e 40 278
e 40 285
e 40 306
e 40 311
e 40 332
e 40 333
e 40 340
e 40 350
e 40 354
e 40 379
e 40 384
e 40 409
e 40 410
e 40 423
e 40 434
e 40 437
e 40 439
e 40 449
e 40 459
e 40 467
e 40 484
e 40 493
e 41 43
e 41 44
e 41 45
e 41 56
e 41 59
e 41 62
e 41 68
e 41 71
e 41 74
e 41 82
e 41 94
e 41 99
e 41 101
e 41 105
e 41 111
e 41 135
e 41 163
e 41 171
e 41 176
e 41 183
e 41 193
e 41 202
e 41 227
e 41 229
e 41 242
e 41 245
e 41 260
e 41 263
e 41 272
e 41 275
e 41 280
e 41 283
e 41 284
e 41 302
e 41 307
e 41 314
e 41 322
e 41 338
e 41 340
e 41 351
e 41 359
e 41 361
e 41 368
e 41 371
e 41 378
e 41 397
e 41 406
e 41 408
e 41 411
e 41 416
e 41 425
e 41 434
e 41 443
e 41 447
e 41 448
e 41 467
e 41 468
e 41 470
e 41 476
e 41 486
e 41 495
e 42 50
e 42 70
e 42 72
e 42 73
e 42 76
e 42 88
e 42 90
e 42 92
e 42 95
e 42 122
e 42 165
e 42 172
e 42 186
e 42 250
e 42 256
e 42 262
e 42 267
e 42 274
e 42 283
e 42 312
e 42 327
e 42 339
e 42 361
e 42 363
e 42 369
e 42 370
e 42 383
e 42 394
e 42 412
e 42 418
e 42 423
e 42 440
e 42 459
e 42 463
e 42 471
e 42 472
e 42 477
e 42 492
e 43 46
e 43 49
e 43 57
e 43 59
e 43 67
e 43 84
e 43 107
e 43 120
e 43 122
e 43 132
e 43 140
e 43 145
e 43 163
e 43 168
e 43 186
e 43 224
e 43 226
e 43 227
e 43 248
e 43 259
e 43 285
e 43 288
e 43 295
e 43 298
e 43 303
e 43 307
e 43 315
e 43 323
e 43 327
e 43 361
e 43 364
e 43 383
e 43 384
e 43 391
e 43 393
e 43 410
e 43 422
e 43 432
e 43 462
e 43 463
e 43 471
e 43 482
e 43 489
e 43 493
e 44 49
e 44 50
e 44 54
e 44 55
e 44 68
e 44 72
e 44 80
e 44 86
e 44 97
e 44 105
e 44 129
e 44 141
e 44 176
e 44 187
e 44 192
e 44 199
e 44 213
e 44 214
e 44 227
e 44 229
e 44 244
e 44 270
e 44 274
e 44 283
e 44 285
e 44 291
e 44 298
e 44 320
e 44 331
e 44 365
e 44 375
e 44 376
e 44 395
e 44 399
e 44 424
e 44 428
e 44 434
e 44 448
e 44 453
e 44 458
e 44 463
e 44 470
e 44 479
e 44 490
e 44 494
e 44 500
e 45 47
e 45 48
e 45 69
e 45 77
e 45 91
e 45 95
e 45 102
e 45 105
e 45 114
e 45 117
e 45 145
e 45 149
e 45 151
e 45 154
e 45 160
e 45 161
e 45 170
e 45 176
e 45 177
e 45 185
e 45 188
e 45 197
e 45 220
e 45 225
e 45 230
e 45 232
e 45 235
e 45 248
e 45 255
e 45 257
e 45 262
e 45 264
e 45 289
e 45 292
e 45 316
e 45 317
e 45 327
e 45 337
e 45 340
e 45 378
e 45 379
e 45 385
e 45 386
e 45 398
e 45 399
e 45 414
e 45 417
e 45 451
e 45 452
e 45 466
e 45 471
e 45 482
e 45 486
e 45 489
e 46 66
e 46 69
e 46 76
e 46 77
e 46 85
e 46 86
e 46 89
e 46 101
e 46 119
e 46 121
e 46 139
e 46 145
e 46 147
e 46 148
e 46 161
e 46 163
e 46 189
e 46 190
e 46 194
e 46 195
e 46 212
e 46 217
e 46 219
e 46 240
e 46 274
e 46 280
e 46 287
e 46 295
e 46 307
e 46 318
e 46 331
e 46 339
e 46 351
e 46 354
e 46 364
e 46 371
e 46 388
e 46 392
e 46 408
e 46 426
e 46 429
e 46 442
e 46 443
e 46 447
e 46 450
e 46 451
e 46 477
e 46 481
e 46 496
e 46 499
e 47 49
e 47 56
e 47 64
e 47 68
e 47 73
e 47 80
e 47 82
e 47 83
e 47 105
e 47 108
e 47 111
e 47 118
e 47 127
e 47 132
e 47 139
e 47 142
e 47 152
e 47 155
e 47 163
e 47 189
e 47 210
e 47 213
e 47 218
e 47 220
e 47 231
e 47 271
e 47 276
e 47 297
e 47 306
e 47 329
e 47 338
e 47 348
e 47 351
e 47 354
e 47 362
e 47 379
e 47 385
e 47 390
e 47 405
e 47 420
e 47 426
e 47 430
e 47 431
e 47 450
e 47 464
e 47 465
e 47 477
e 47 483
e 47 491
e 48 51
e 48 61
e 48 63
e 48 71
e 48 72
e 48 90
e 48 95
e 48 123
e 48 151
e 48 187
e 48 197
e 48 198
e 48 202
e 48 207
e 48 208
e 48 220
e 48 247
e 48 256
e 48 261
e 48 298
e 48 300
e 48 304
e 48 316
e 48 318
e 48 323
e 48 329
e 48 356
e 48 359
e 48 364
e 48 371
e 48 383
e 48 394
e 48 402
e 48 413
e 48 416
e 48 419
e 48 426
e 48 436
e 48 442
e 48 448
e 48 487
e 48 496
e 49 60
e 49 62
e 49 72
e 49 81
e 49 94
e 49 96
e 49 99
e 49 101
e 49 114
e 49 129
e 49 138
e 49 152
e 49 179
e 49 184
e 49 186
e 49 192
e 49 203
e 49 267
e 49 272
e 49 286
e 49 287
e 49 300
e 49 301
e 49 303
e 49 316
e 49 317
e 49 319
e 49 332
e 49 333
e 49 345
e 49 347
e 49 355
e 49 363
e 49 373
e 49 377
e 49 380
e 49 392
e 49 401
e 49 405
e 49 408
e 49 412
e 49 418
e 49 423
e 49 445
e 49 446
e 49 448
e 49 478
e 49 489
e 49 495
e 50 52
e 50 56
e 50 65
e 50 93
e 50 108
e 50 111
e 50 131
e 50 143
e 50 149
e 50 168
